,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,URL
6737,1.0,10600000.0,36.5,19.0,7.5,7.030585295368019,3.0,1.0,0.0,0.0,1.0,11.0,12.0,0.0,http://www.cian.ru/sale/flat/151105193/
6738,2.0,10661503.0,60.7,0.0,60.7,6.293283426055375,5.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,http://www.cian.ru/sale/flat/150910460/
6739,1.0,10700000.0,37.0,17.0,9.0,4.519927218194477,10.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150291609/
6740,2.0,10800000.0,42.0,26.0,5.0,4.707749190402297,5.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,http://www.cian.ru/sale/flat/149586481/
6741,2.0,10817568.0,51.3,30.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,http://www.cian.ru/sale/flat/151005586/
6742,1.0,10817568.0,51.3,25.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,http://www.cian.ru/sale/flat/151005358/
6743,1.0,10817568.0,51.3,51.3,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,http://www.cian.ru/sale/flat/149031209/
6744,1.0,10859151.0,47.6,47.6,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031283/
6745,1.0,10879674.0,47.7,47.7,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,http://www.cian.ru/sale/flat/149031282/
6746,1.0,10900000.0,45.0,19.0,22.0,3.577204347471608,9.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/150780674/
6747,2.0,10900000.0,45.0,19.0,22.0,3.577204347471608,5.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/137145027/
6748,3.0,96355350.0,108.6,70.2,14.6,3.6821601997840205,3.0,1.0,1.0,0.0,0.0,10.0,12.0,1.0,http://www.cian.ru/sale/flat/151007228/
6749,2.0,60993000.0,67.8,44.0,5.0,2.344758152407252,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/148721148/
6750,5.0,56000000.0,152.0,70.0,0.0,3.002649929368983,8.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/147907726/
6751,1.0,10900000.0,35.0,19.4,9.5,6.9645745834625945,5.0,1.0,0.0,1.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150807537/
6752,2.0,10900000.0,43.0,32.0,6.0,8.011363344110183,7.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/150521993/
6753,1.0,10900000.0,40.0,20.0,8.0,6.7951504681912045,1.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,http://www.cian.ru/sale/flat/149021395/
6754,2.0,10950000.0,67.5,50.0,0.0,6.175419280916291,9.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,http://www.cian.ru/sale/flat/150885034/
6755,2.0,10958128.0,56.4,56.4,0.0,6.339924388849707,5.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,http://www.cian.ru/sale/flat/149920193/
6756,2.0,10987111.0,50.0,29.1,9.0,4.630687197073077,8.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/148383684/
6757,2.0,10987000.0,48.4,32.0,7.1,4.630687197073077,8.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/149782738/
6758,1.0,10990000.0,31.0,18.0,6.0,4.2144367713217665,9.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0,http://www.cian.ru/sale/flat/150438708/
6759,2.0,10999000.0,40.0,25.2,6.0,6.6420956981819925,5.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/50948798/
6760,2.0,11000000.0,47.0,30.0,8.0,3.962016976383625,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/150639797/
6761,2.0,11000000.0,43.0,30.0,6.0,6.3774901864215865,5.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0,http://www.cian.ru/sale/flat/150638398/
6762,1.0,11000000.0,32.0,19.0,8.0,4.2144367713217665,9.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,http://www.cian.ru/sale/flat/151124477/
6763,1.0,11000000.0,31.0,18.0,6.0,4.069857545643736,10.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/149051482/
6764,1.0,11000000.0,38.0,19.0,10.0,4.047158546644306,10.0,1.0,0.0,1.0,1.0,14.0,16.0,0.0,http://www.cian.ru/sale/flat/147816699/
6765,1.0,11000000.0,39.0,20.9,8.6,3.2103979283490918,5.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0,http://www.cian.ru/sale/flat/49347326/
6766,1.0,11000000.0,39.0,20.0,10.0,5.190667496528797,3.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/150346379/
6767,1.0,11000000.0,39.0,21.6,7.0,1.9720928684045183,1.0,1.0,0.0,1.0,1.0,11.0,15.0,0.0,http://www.cian.ru/sale/flat/150251771/
6768,2.0,11000000.0,39.3,22.9,7.0,6.1171958983068775,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/150332385/
6769,1.0,11100000.0,38.8,31.8,8.0,6.36589716277592,5.0,1.0,1.0,0.0,0.0,7.0,9.0,1.0,http://www.cian.ru/sale/flat/138125457/
6770,1.0,11117500.0,47.9,47.9,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031299/
6771,1.0,11118000.0,43.0,30.0,0.0,3.377102705173708,6.0,1.0,1.0,0.0,1.0,2.0,19.0,1.0,http://www.cian.ru/sale/flat/151079824/
6772,1.0,11150000.0,28.0,0.0,0.0,4.4117561408988735,7.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148186493/
6773,1.0,11160000.0,28.0,0.0,0.0,4.4117561408988735,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148053763/
6774,1.0,11160000.0,27.9,22.9,8.0,3.767708105464996,10.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,http://www.cian.ru/sale/flat/142254433/
6775,3.0,11200000.0,60.0,46.0,6.5,7.127212481915184,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/139037740/
6776,2.0,35398540.0,73.8,0.0,0.0,2.9306428668431357,9.0,1.0,1.0,0.0,0.0,3.0,7.0,1.0,http://www.cian.ru/sale/flat/151024595/
6777,0.0,296191237.0,386.0,0.0,0.0,6.666122758774839,8.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,http://www.cian.ru/sale/flat/151024547/
6778,3.0,60000000.0,124.0,69.0,13.0,2.88428833291077,6.0,1.0,0.0,0.0,1.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/150674314/
6779,1.0,11200000.0,30.0,16.0,6.0,2.903466934182958,7.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/148340141/
6780,3.0,11200000.0,78.0,43.0,9.0,10.331452131550682,7.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,http://www.cian.ru/sale/flat/39438035/
6781,1.0,11249465.0,38.6,20.0,6.0,3.6893338506908164,8.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/149726378/
6782,2.0,11300000.0,62.0,42.0,8.0,6.745088800968857,6.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/39780029/
6783,4.0,11300000.0,73.0,51.0,9.0,8.537806735496707,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/151109393/
6784,2.0,11300000.0,44.2,31.0,6.0,5.266085071390745,5.0,1.0,0.0,0.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/150097553/
6785,2.0,11368000.0,39.2,0.0,0.0,6.36589716277592,5.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0,http://www.cian.ru/sale/flat/148506881/
6786,3.0,11390000.0,54.0,30.0,0.0,9.222621594033056,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/151016151/
6787,1.0,11396446.0,56.4,56.4,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,http://www.cian.ru/sale/flat/149031275/
6788,1.0,11400000.0,35.8,15.1,10.0,6.027205908804763,5.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,http://www.cian.ru/sale/flat/150840395/
6789,1.0,11400000.0,43.0,20.0,14.0,7.50201131300794,5.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/50164885/
6790,1.0,11400000.0,37.0,15.1,10.2,6.027205908804763,6.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0,http://www.cian.ru/sale/flat/150632313/
6791,2.0,11500000.0,38.7,23.1,7.0,6.353523955654408,5.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/150889637/
6792,1.0,11500000.0,44.5,24.5,10.0,4.130246721333678,10.0,1.0,1.0,1.0,0.0,10.0,14.0,0.0,http://www.cian.ru/sale/flat/148186999/
6793,2.0,11500000.0,36.3,21.5,7.7,4.270598350414763,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/149794286/
6794,2.0,11500000.0,40.0,23.0,6.0,2.855943250967192,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150362484/
6795,2.0,11500000.0,65.7,38.0,10.0,6.185466701884691,7.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,http://www.cian.ru/sale/flat/150813847/
6796,1.0,11500000.0,38.5,15.2,10.7,5.855197804969236,7.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/148960370/
6797,1.0,11500000.0,40.0,19.0,8.0,6.955038538550931,1.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0,http://www.cian.ru/sale/flat/150989826/
6798,2.0,11530000.0,52.0,36.5,7.0,4.0391813691392535,5.0,1.0,0.0,1.0,0.0,5.0,8.0,0.0,http://www.cian.ru/sale/flat/144945147/
6799,3.0,11650000.0,56.0,34.0,6.2,6.792387103216454,11.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/138136081/
6800,2.0,11650000.0,50.0,33.0,7.0,7.449486228244268,5.0,1.0,0.0,1.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/150354042/
6801,2.0,11700000.0,52.0,34.0,10.0,10.1577881177363,15.0,1.0,0.0,0.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/150797556/
6802,1.0,11720000.0,39.0,17.7,10.0,3.8477751713970907,9.0,1.0,0.0,1.0,1.0,9.0,16.0,0.0,http://www.cian.ru/sale/flat/149860931/
6803,2.0,11750000.0,44.0,28.0,5.5,4.514691678692028,2.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150699334/
6804,2.0,10329300.0,49.9,28.4,11.3,3.377102705173708,10.0,1.0,0.0,0.0,1.0,13.0,16.0,0.0,http://www.cian.ru/sale/flat/150520277/
6805,2.0,10000000.0,33.0,24.0,4.0,2.753623822450058,4.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150638655/
6806,5.0,119580000.0,199.3,150.0,30.0,2.9208589832647465,10.0,0.0,1.0,1.0,1.0,4.0,7.0,0.0,http://www.cian.ru/sale/flat/148933552/
6807,2.0,11800000.0,53.0,30.0,9.0,4.407500895444682,6.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,http://www.cian.ru/sale/flat/148664670/
6808,2.0,11850000.0,38.7,23.1,6.5,6.353523955654408,3.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0,http://www.cian.ru/sale/flat/150946288/
6809,2.0,11890000.0,51.0,29.1,9.4,7.88502923221886,10.0,1.0,0.0,1.0,0.0,6.0,12.0,0.0,http://www.cian.ru/sale/flat/150639622/
6810,2.0,11900000.0,43.2,28.0,6.0,5.426936567772584,8.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/148074189/
6811,2.0,11900000.0,55.8,37.0,10.0,7.390551900463264,13.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/148904671/
6812,2.0,11900000.0,52.7,31.5,8.1,4.293826572596654,3.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0,http://www.cian.ru/sale/flat/150518479/
6813,1.0,11920000.0,30.0,19.8,6.0,2.7308286938523363,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/150508555/
6814,2.0,11950000.0,45.0,29.0,6.0,4.930634252005613,5.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/150993213/
6815,2.0,11980000.0,62.0,33.0,10.0,6.737718923549147,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,http://www.cian.ru/sale/flat/150585702/
6816,1.0,12000000.0,40.0,19.0,10.0,6.7951504681912045,2.0,1.0,1.0,0.0,0.0,5.0,17.0,0.0,http://www.cian.ru/sale/flat/150638327/
6817,3.0,12000000.0,60.0,35.0,15.0,6.3968256671748485,0.0,0.0,0.0,0.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/149678467/
6818,1.0,12000000.0,37.8,14.2,8.1,4.670443091851938,4.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,http://www.cian.ru/sale/flat/149433835/
6819,2.0,12000000.0,60.7,36.0,6.7,7.769376285507102,8.0,1.0,0.0,0.0,1.0,5.0,16.0,0.0,http://www.cian.ru/sale/flat/150381443/
6820,2.0,12000000.0,35.0,25.0,6.0,4.58473808647363,4.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0,http://www.cian.ru/sale/flat/150464109/
6821,3.0,12000000.0,51.5,33.2,6.0,6.3407030303685366,8.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/148771434/
6822,3.0,12000000.0,64.0,40.0,6.3,4.550567503767744,5.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150828437/
6823,1.0,12000000.0,45.0,22.0,12.0,5.601741641206013,3.0,1.0,0.0,1.0,1.0,15.0,18.0,0.0,http://www.cian.ru/sale/flat/2473024/
6824,3.0,12000000.0,55.0,45.0,6.4,6.204564426186058,3.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,http://www.cian.ru/sale/flat/150906820/
6825,2.0,12000000.0,41.7,24.9,6.5,6.24220635410015,10.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/150691006/
6826,1.0,12000000.0,38.0,21.0,7.0,1.9720928684045183,1.0,1.0,0.0,1.0,1.0,5.0,15.0,0.0,http://www.cian.ru/sale/flat/151109143/
6827,2.0,11999999.0,49.2,32.0,8.0,4.197210902784956,7.0,1.0,0.0,1.0,0.0,6.0,7.0,0.0,http://www.cian.ru/sale/flat/149331491/
6828,2.0,12000000.0,42.9,32.5,5.0,3.6219141417980043,6.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/147948234/
6829,2.0,12000000.0,43.0,33.0,6.0,3.6219141417980043,5.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,http://www.cian.ru/sale/flat/151036847/
6830,1.0,12049500.0,43.5,10.7,18.1,3.377102705173708,10.0,1.0,1.0,0.0,1.0,4.0,19.0,1.0,http://www.cian.ru/sale/flat/48904041/
6831,3.0,12050000.0,64.0,40.0,6.3,4.550567503767744,7.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/149352162/
6832,2.0,40590000.0,61.5,35.0,15.0,2.36397218263959,5.0,1.0,1.0,0.0,0.0,6.0,7.0,1.0,http://www.cian.ru/sale/flat/149668548/
6833,2.0,14328600.0,57.2,27.6,11.6,3.377102705173708,10.0,1.0,1.0,0.0,1.0,5.0,19.0,1.0,http://www.cian.ru/sale/flat/146853461/
6834,4.0,133510000.0,205.4,120.1,16.0,4.4625470476832545,10.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,http://www.cian.ru/sale/flat/148503948/
6835,3.0,12050000.0,64.0,40.0,6.3,4.550567503767744,6.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150654690/
6836,2.0,12100000.0,54.6,37.0,12.0,4.344997843696163,5.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0,http://www.cian.ru/sale/flat/150828384/
6837,1.0,12149427.0,38.6,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/150866572/
6838,1.0,12149400.0,38.6,31.7,8.0,3.6690349099703927,5.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/149011459/
6839,1.0,12149427.0,38.6,0.0,0.0,3.6893338506908164,8.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/150222232/
6840,1.0,12149427.0,38.6,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/149582831/
6841,1.0,12177740.0,38.7,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/150866571/
6842,2.0,12200000.0,45.0,30.0,6.0,5.603525950198804,15.0,1.0,0.0,0.0,1.0,7.0,12.0,0.0,http://www.cian.ru/sale/flat/150132911/
6843,2.0,12200000.0,36.0,28.0,5.0,4.472869951184959,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/149498170/
6844,3.0,12200000.0,60.0,43.0,6.0,6.3968256671748485,10.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/150505189/
6845,1.0,12240000.0,30.6,0.0,0.0,4.4117561408988735,12.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,http://www.cian.ru/sale/flat/150412172/
6846,3.0,12250000.0,60.0,43.0,6.0,6.3968256671748485,7.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/150638618/
6847,2.0,12250000.0,51.0,30.0,9.5,3.3523250642594378,7.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0,http://www.cian.ru/sale/flat/51898234/
6848,3.0,12300000.0,51.5,33.2,6.0,6.3407030303685366,10.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,http://www.cian.ru/sale/flat/150412627/
6849,1.0,12300000.0,36.0,19.0,10.0,5.295200681693015,5.0,1.0,0.0,1.0,1.0,3.0,14.0,0.0,http://www.cian.ru/sale/flat/150984067/
6850,2.0,12300000.0,50.0,32.0,8.0,4.082016244157746,8.0,1.0,0.0,1.0,0.0,5.0,12.0,0.0,http://www.cian.ru/sale/flat/13082512/
6851,2.0,12300000.0,50.5,31.0,9.6,6.091348885743052,7.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,http://www.cian.ru/sale/flat/138858988/
6852,3.0,12312000.0,64.0,43.0,8.0,3.377102705173708,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0,http://www.cian.ru/sale/flat/149213365/
6853,3.0,12350000.0,55.5,42.0,6.0,2.7672674344019716,8.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/150119665/
6854,3.0,12357700.0,64.7,45.7,0.0,7.344559662637142,0.0,0.0,1.0,0.0,0.0,6.0,19.0,1.0,http://www.cian.ru/sale/flat/150688077/
6855,1.0,12393120.0,38.6,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,http://www.cian.ru/sale/flat/150866574/
6856,1.0,12393120.0,38.6,0.0,0.0,3.6415384435023235,5.0,1.0,1.0,0.0,0.0,3.0,7.0,1.0,http://www.cian.ru/sale/flat/139456959/
6857,2.0,12400000.0,38.0,25.0,6.0,4.046446811544247,10.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,http://www.cian.ru/sale/flat/150697081/
6858,1.0,12450000.0,38.0,21.0,8.0,5.1455349281381455,10.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,http://www.cian.ru/sale/flat/149401409/
6859,1.0,12480000.0,47.0,22.0,10.0,4.9080186246780055,7.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0,http://www.cian.ru/sale/flat/150645853/
6860,2.0,40910468.0,45.6,25.0,12.0,0.973796129374339,2.0,1.0,1.0,0.0,0.0,6.0,7.0,1.0,http://www.cian.ru/sale/flat/150882390/
6861,1.0,29634768.0,68.1,26.6,12.2,5.601967211806133,5.0,1.0,1.0,0.0,1.0,7.0,13.0,0.0,http://www.cian.ru/sale/flat/150097894/
6862,3.0,158540250.0,145.0,90.0,25.0,1.8592028822687166,10.0,1.0,1.0,1.0,1.0,3.0,9.0,0.0,http://www.cian.ru/sale/flat/150433658/
6863,3.0,12490000.0,56.0,45.4,6.0,2.8424522284430993,3.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/36857278/
6864,1.0,12500000.0,40.1,23.1,8.0,3.9861501150557612,2.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/28430464/
6865,2.0,12500000.0,50.9,30.3,8.5,5.453049442431676,7.0,1.0,0.0,0.0,1.0,10.0,17.0,0.0,http://www.cian.ru/sale/flat/149783852/
6866,2.0,12500000.0,53.0,35.0,10.0,6.342310876549377,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/148809305/
6867,2.0,12500000.0,56.0,30.0,9.0,9.756855984307471,12.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/149863410/
6868,1.0,12533034.0,38.7,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,http://www.cian.ru/sale/flat/150866570/
6869,1.0,12600000.0,39.0,0.0,0.0,6.36589716277592,5.0,1.0,1.0,0.0,0.0,7.0,10.0,0.0,http://www.cian.ru/sale/flat/142990757/
6870,1.0,12600000.0,38.8,31.8,8.0,6.454138106633961,5.0,1.0,1.0,0.0,0.0,6.0,8.0,1.0,http://www.cian.ru/sale/flat/149786011/
6871,1.0,12600000.0,40.0,0.0,40.0,6.36589716277592,5.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,http://www.cian.ru/sale/flat/149442047/
6872,1.0,12600000.0,37.8,37.8,0.0,6.454138106633961,3.0,1.0,1.0,0.0,0.0,7.0,10.0,0.0,http://www.cian.ru/sale/flat/142857626/
6873,1.0,12600000.0,38.8,38.8,0.0,6.36589716277592,7.0,1.0,1.0,0.0,1.0,7.0,10.0,0.0,http://www.cian.ru/sale/flat/150046260/
6874,3.0,12600000.0,60.0,49.0,6.0,6.3968256671748485,10.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0,http://www.cian.ru/sale/flat/150168434/
6875,2.0,12600000.0,37.0,0.0,0.0,4.472869951184959,13.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/150571556/
6876,1.0,12614713.0,38.5,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,http://www.cian.ru/sale/flat/150866576/
6877,1.0,12614713.0,38.5,0.0,0.0,3.6415384435023235,5.0,1.0,1.0,0.0,0.0,4.0,7.0,1.0,http://www.cian.ru/sale/flat/146853460/
6878,2.0,12646834.0,50.3,30.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,http://www.cian.ru/sale/flat/151005316/
6879,1.0,12646834.0,50.3,25.0,0.0,6.293283426055375,6.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,http://www.cian.ru/sale/flat/151005271/
6880,1.0,12751098.0,60.8,60.8,0.0,6.293283426055375,6.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,http://www.cian.ru/sale/flat/149031310/
6881,3.0,12800000.0,56.4,40.1,5.4,7.2786563400444075,12.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0,http://www.cian.ru/sale/flat/150163594/
6882,2.0,12800000.0,52.0,30.6,8.5,5.329607151145755,5.0,1.0,0.0,1.0,1.0,16.0,17.0,0.0,http://www.cian.ru/sale/flat/149315421/
6883,1.0,12801600.0,50.8,14.2,19.5,3.377102705173708,10.0,1.0,1.0,0.0,1.0,7.0,19.0,1.0,http://www.cian.ru/sale/flat/151022000/
6884,1.0,12888859.0,38.6,0.0,0.0,3.6893338506908164,8.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,http://www.cian.ru/sale/flat/149582832/
6885,2.0,12900000.0,51.0,28.0,7.0,8.276926678434911,11.0,1.0,1.0,0.0,1.0,12.0,17.0,0.0,http://www.cian.ru/sale/flat/150957025/
6886,3.0,12900000.0,58.3,39.5,6.0,5.630805026823658,12.0,1.0,0.0,1.0,0.0,3.0,12.0,0.0,http://www.cian.ru/sale/flat/150691440/
6887,2.0,12900000.0,48.0,32.0,6.0,2.854354477874117,5.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,http://www.cian.ru/sale/flat/148747765/
6888,4.0,57000000.0,206.0,122.0,17.0,1.3098439082356046,7.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,http://www.cian.ru/sale/flat/150951661/
6889,3.0,66586905.0,100.0,81.0,19.0,4.779218744417286,12.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,http://www.cian.ru/sale/flat/150913161/
6890,2.0,23739600.0,76.6,18.0,10.0,2.7335292939281497,6.0,1.0,1.0,0.0,1.0,2.0,8.0,1.0,http://www.cian.ru/sale/flat/151051682/
6891,2.0,12900000.0,39.0,23.0,6.5,2.743726995257863,9.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,http://www.cian.ru/sale/flat/150452675/
6892,2.0,12900000.0,54.0,44.2,0.0,8.675438149257955,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,http://www.cian.ru/sale/flat/150136193/
6893,2.0,12950000.0,45.0,25.0,6.0,6.402989009644547,15.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,http://www.cian.ru/sale/flat/149814138/
6894,2.0,12950000.0,53.5,32.0,8.1,5.895987337951345,0.0,0.0,0.0,1.0,1.0,8.0,17.0,0.0,http://www.cian.ru/sale/flat/138241556/
6895,2.0,12990000.0,53.0,33.0,9.0,6.589073705747753,7.0,1.0,1.0,1.0,1.0,6.0,14.0,0.0,http://www.cian.ru/sale/flat/151058788/
6896,2.0,13000000.0,51.9,51.9,0.0,6.454138106633961,6.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,http://www.cian.ru/sale/flat/150614763/
6897,3.0,13000000.0,65.0,38.0,8.0,8.27054279119001,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,http://www.cian.ru/sale/flat/149955431/
